GENE	TCGA-04-1348	TCGA-04-1357	TCGA-04-1362	TCGA-04-1364	TCGA-04-1365	TCGA-04-1514	TCGA-04-1519	TCGA-09-0364	TCGA-09-0366	TCGA-09-0367	TCGA-09-0369	TCGA-09-1662
ZFP62	3.7816	4.2285	3.8621	4.281	4.1368	5.185	3.7952	4.623	3.9229	3.8803	3.7676	3.7645
ZFP64	4.577	3.96	4.4625	4.7274	4.1117	5.0889	4.5224	5.7585	3.8054	3.1072	4.4182	4.4181
ZFP82	2.9342	2.8704	3.0021	2.182	1.6065	3.7434	1.881	3.9423	1.9035	1.3277	2.1229	3.0895
ZFP90	2.1167	2.9882	1.9443	2.5785	2.0266	4.9715	4.1568	4.3391	2.4681	1.2788	3.7771	2.7835
ZFP91-CNTF	0	0	0	0	0	0	0	0	0	0	0	0
ZFP91	4.2758	4.4742	4.7782	4.1731	4.5878	4.854	4.7177	4.3834	7.6217	3.8584	4.3388	5.1112
ZFP92	2.1458	2.842	2.9682	0.7253	1.629	3.2309	2.3814	2.2767	1.4816	0.5653	0.4286	3.338
ZFPL1	6.4174	5.9437	6.9781	6.1081	6.4385	5.0707	6.4448	6.7731	5.9027	6.9235	6.6935	6.1038
ZFPM1	3.2786	2.9365	2.4401	2.9587	2.7564	3.9042	4.1931	4.0898	3.3004	3.8126	2.2917	2.9419
ZFPM2	1.0935	2.7567	0.8293	0.5341	1.2552	1.4783	2.7327	1.4318	0.2645	0.9547	1.7203	3.534
ZFR2	0.0663	0.5158	5.6052	0.7799	0	2.4721	2.2673	2.2777	1.2612	0.1667	0.4106	2.3348
ZFR	5.3768	5.4913	6.1005	5.7022	5.6708	6.7352	5.2581	5.5957	5.2245	5.0747	5.4426	6.1604
ZFX	3.655	3.6826	4.5154	3.6502	3.9923	4.4839	3.4199	3.9093	3.7801	1.7719	2.8022	3.534
ZFYVE16	3.1363	3.0329	3.531	3.9864	2.8946	4.4891	2.8096	2.7727	2.9485	1.8243	2.9775	2.1715
ZFYVE19	4.2912	4.254	4.7082	3.6414	5.9505	3.6772	3.8118	4.0262	5.6507	3.8652	4.9583	4.3581
ZFYVE1	2.5348	2.8396	3.5369	3.2892	2.3624	4.9659	3.2104	3.6651	3.8464	2.5265	3.49	3.5629
ZFYVE20	2.579	2.7377	3.3803	2.6568	2.0947	3.8817	3.0778	2.849	2.8094	1.5562	2.515	3.3477
ZFYVE21	5.4524	6.0593	5.2946	4.7219	5.4757	5.9512	6.1103	4.8154	5.7274	4.9296	4.674	6.4227
ZFYVE26	2.1717	2.389	2.7888	2.3638	2.4277	3.9859	2.8631	3.5232	3.1012	1.5527	2.8215	3.217
ZFYVE27	4.1946	3.6436	4.5613	3.6783	4.3477	4.8003	4.0103	4.6512	4.0324	2.7299	4.2121	4.5073
ZFYVE28	1.7353	2.3758	1.544	1.5833	1.5711	2.3337	2.8507	0.9211	2.4905	2.1483	1.8631	2.0093
ZFYVE9	2.8281	2.7663	3.7864	2.8964	1.7379	4.2321	3.8384	3.6185	3.4685	2.1635	2.9295	3.8207
ZFY	0	0	0	0	0	0	0	0	0	0	0	0
ZG16B	0.4571	0.2232	0.5502	0	0.9195	0.5606	1.9056	0.5574	1.2223	0.2647	0	1.5947
ZG16	0.0453	0	0	0.624	0.1068	0.0792	0.0828	0.4921	0.197	0.046	0.6691	0
ZGLP1	1.6117	0.9309	1.2307	0.9625	1.7899	2.2312	0.9798	1.3587	2.5307	0.5238	0.9238	1.1556
ZGPAT	5.5798	4.6019	4.9297	5.8539	4.5527	4.807	4.4297	5.4737	4.9316	4.2672	5.0807	4.8651
ZHX1	3.0784	3.971	4.8182	4.6153	4.031	3.5674	3.5991	3.0642	2.6793	3.6926	2.7795	3.43
ZHX2	2.9645	4.7853	5.2421	4.5001	5.4309	4.6165	5.584	5.8677	4.4098	3.8061	4.0371	5.5086
ZHX3	1.325	1.4291	1.4854	2.2402	2.073	2.7113	2.7615	2.431	1.8658	1.2589	2.632	2.0632
ZIC1	2.491	1.247	0.0068	0.0082	3.0108	0.0468	0	7.4408	3.3785	0	0.9564	0
ZIC2	0.0096	0	0.6969	0.0801	1.954	1.1016	0	0.3211	4.9943	0.0096	0.862	0
ZIC3	0	0	0	0.0219	1.1262	0.0106	0	0.0132	0.6844	0.0065	0.1999	0
ZIC4	1.1268	0.1932	0.0174	0.0105	1.7204	0.1182	0	5.674	1.7747	0	0.1824	0
ZIC5	0.0055	0	0.0824	0	0.3533	0.0181	0	0.0337	2.2757	0	0.1459	0
ZIK1	1.4248	1.8783	2.4457	2.6796	2.1987	4.7215	1.8154	4.3085	2.4169	1.5772	3.7633	3.6247
ZIM2	0.0146	0	0.0745	0.1053	0	0.5749	0.2114	1.3556	0	0	0.0165	0.1884
ZIM3	0	0	0	0	0	0	0	0	0	0.0099	0	0
ZKSCAN1	3.2251	3.7332	3.5525	3.631	3.2319	5.1096	3.7767	4.5968	3.5468	2.4429	3.0418	4.5828
ZKSCAN2	1.4399	1.1142	1.2703	1.4565	1.0799	3.647	2.2461	3.5519	0.9349	0.7421	2.233	1.7655
ZKSCAN3	1.8782	2.2695	1.9547	2.3242	1.5679	2.842	1.5564	2.9609	1.905	1.4304	2.4669	2.3258
ZKSCAN4	2.3953	2.2249	2.3652	2.9038	2.2292	3.2192	2.0533	3.9109	2.7156	1.9548	2.4173	3.2883
ZKSCAN5	2.8321	2.9461	2.2376	3.6001	2.9082	4.2782	3.0974	3.6726	2.532	1.9483	2.9587	3.2272
ZMAT1	0.9426	1.3857	2.2642	0.0972	0.3388	3.0032	1.5867	1.3316	2.5388	0.3643	0.9239	1.451
ZMAT2	6.5537	7.1144	5.6734	6.3901	6.7714	6.6382	5.6769	6.333	5.9478	6.6943	5.9514	6.7477
ZMAT3	2.4926	2.1638	2.596	1.8848	1.6663	3.127	1.5115	1.9722	1.1434	1.0747	1.5663	1.6901
ZMAT4	0	0	0.0487	0.1336	0.0963	0.4679	0.1286	0.2412	0.0208	0.1022	3.586	0.0279
ZMAT5	6.2256	5.8487	5.0677	6.39	5.0107	4.5383	4.951	4.4422	5.7578	5.6596	5.9716	4.5589
ZMIZ1	4.3998	5.1116	6.4187	5.5001	5.6175	7.508	7.0359	6.5067	5.2641	4.3352	5.7161	6.0642
ZMIZ2	6.0153	5.6494	5.5097	5.3189	6.3343	5.6727	5.4295	6.0593	6.1852	4.8919	6.1249	7.006
ZMPSTE24	5.6192	5.2355	5.0627	4.6305	5.2524	5.1776	5.0485	5.0885	5.0088	4.3005	3.9687	5.2715
ZMYM1	2.5251	2.2106	2.7793	2.1605	2.2283	2.9958	2.7973	2.3977	2.1377	1.4559	2.072	1.9764
ZMYM2	4.0128	3.2096	4.9668	4.1734	4.9994	5.7231	4.6128	4.7563	3.8229	2.917	4.0214	4.7595
ZMYM3	6.4149	4.981	5.5179	4.921	5.3524	7.0875	5.9879	6.1686	5.2832	3.2872	5.3965	5.7391
ZMYM4	4.1065	4.0784	4.2136	3.8843	4.5983	5.2085	4.9498	4.7522	4.6147	3.3009	4.1232	4.1912
ZMYM5	2.8173	2.2645	3.5463	2.6034	3.2325	4.0053	3.4304	2.2116	1.9243	1.4684	1.7443	3.2205
ZMYM6	2.9973	2.9451	2.521	2.6807	2.9143	3.7571	2.7845	2.0784	2.8889	2.2399	2.6226	2.4954
ZMYND10	1.4836	2.3906	2.9993	4.5061	3.7303	3.532	3.3308	3.2327	3.6939	2.9195	1.7634	1.0731
ZMYND11	4.8973	5.4972	3.5316	5.1766	4.6923	5.9637	5.4892	4.2461	4.3828	3.4186	4.6034	5.3009
ZMYND12	1.8861	3.2491	3.5843	2.6978	1.7122	3.5412	4.1595	2.3196	3.5086	1.9691	2.1213	2.9095
ZMYND15	2.6595	2.6284	1.9209	1.3625	1.7581	0.9103	2.1208	0.3377	3.1668	0.9839	0.4094	2.3673
ZMYND17	0.6984	0.8579	1.07	0.8313	1.0425	0.972	0.8824	0.8343	0.7179	0.2916	0.7332	1.5236
ZMYND19	4.5319	3.965	5.1175	5.1207	5.4348	4.7682	4.0316	5.258	4.929	4.2338	5.5154	4.1037
ZMYND8	5.6431	4.6795	4.6284	6.0966	6.3556	6.6187	6.0624	5.7694	5.5425	3.5016	4.8802	4.8224
ZNF100	2.4304	2.0439	2.8256	2.8838	1.9493	4.0563	1.4487	3.2771	2.2743	1.3047	1.526	2.8941
ZNF101	2.9319	3.2239	2.8261	2.5232	2.6965	3.7361	2.7474	2.7613	2.9255	1.575	1.9045	2.8555
ZNF107	1.8929	1.6589	1.8972	2.2752	2.3054	3.8603	1.7563	2.8014	1.9992	1.1092	1.7395	2.6525
ZNF10	1.6373	1.2048	1.6819	2.274	1.6173	3.469	2.5413	4.1563	2.221	0.4221	2.7058	1.4251
ZNF114	0.8916	0.0914	0.2675	1.5323	0.2911	1.7999	0.5783	1.7687	0.4931	0.0514	0.4775	0.2172
ZNF117	4.5114	3.6272	3.7109	4.8122	3.8999	5.4399	5.5957	4.0703	5.4154	2.6334	3.1798	4.6893
ZNF121	1.7008	1.533	1.4827	1.3725	1.6214	2.5738	2.3087	3.6206	1.141	1.2954	1.2925	2.8919
ZNF124	2.3128	2.1002	1.2699	2.6017	2.4891	3.1038	1.9361	3.8199	1.4029	0.7575	2.6803	3.2412
ZNF12	3.2062	3.1458	3.4857	3.3234	3.5407	4.1546	4.2377	4.2389	3.0486	3.1043	3.5132	3.8361
ZNF131	4.8145	4.248	4.924	5.1315	4.9394	5.3684	3.5874	4.8745	4.1993	3.7093	4.3998	4.199
ZNF132	1.2714	1.8014	1.4473	1.9069	0.9923	3.7522	1.8506	1.7795	2.5833	1.6683	2.2094	2.6411
ZNF133	3.4393	2.9797	3.3947	5.056	3.0311	4.8896	3.734	3.7479	4.0556	3.08	4.583	4.0071
ZNF134	2.1237	2.7847	3.1458	2.7185	2.6841	4.4307	3.0438	4.7207	3.0986	2.5895	3.7687	4.0737
ZNF135	2.0269	2.6677	2.7091	2.2696	1.9908	3.5939	2.1677	4.209	2.3978	1.1416	4.0754	3.1958
ZNF136	2.0071	2.9722	3.4812	3.1027	2.306	4.5664	4.054	3.886	1.4856	1.3991	1.9635	3.2869
ZNF137	1.3698	1.1945	1.4893	1.6515	1.3869	1.8806	1.1889	1.3914	1.509	0.7653	1.5496	1.9086
ZNF138	2.357	2.6355	2.4731	2.6442	3.2015	4.3468	2.8176	3.3939	2.5905	1.9397	3.139	3.2256
ZNF140	3.4799	2.9761	3.6417	3.6336	3.7425	4.6737	4.0755	5.6358	4.1027	1.64	3.5895	3.2643
ZNF141	1.6748	1.7176	2.0605	3.6405	2.57	2.9963	3.5014	2.872	2.4777	1.346	1.7165	2.8444
ZNF142	3.8218	3.1613	3.7079	3.7361	3.2288	4.5264	3.585	4.4655	3.6938	2.5176	3.4003	4.2617
ZNF143	3.4266	3.0912	3.4561	3.3485	3.186	3.6165	3.4107	3.5021	2.9546	2.0579	2.8929	3.3203
ZNF146	6	4.8629	5.7215	5.244	4.792	6.9276	5.1754	5.9104	3.8951	4.1955	5.0829	6.4027
ZNF148	3.0874	3.5092	4.0927	3.2777	3.8558	3.3583	4.0459	3.8978	3.4358	2.6146	2.4127	3.6348
ZNF14	2.5287	2.9474	2.913	3.3915	2.6337	4.6503	4.117	3.2697	2.7796	1.7756	1.7788	3.4598
ZNF154	0.5067	1.2861	0.5147	0.5129	0.6689	1.412	2.0307	1.2003	0.6334	0.2223	1.0894	1.4438
ZNF155	2.325	2.1534	2.2212	1.1567	1.7106	2.4649	1.5255	2.6568	1.1429	0.9907	2.1476	2.2688
ZNF157	0.3617	0.1672	0.6529	0.7887	0.3168	0.4709	0.525	0.2688	0.5456	0	0.4	0.3523
ZNF160	2.2915	2.7983	3.1525	3.1444	2.6284	3.904	2.9424	3.4784	3.1335	2.2415	2.7546	3.9431
ZNF165	2.4497	1.7033	2.8835	3.8662	2.7275	3.711	1.797	3.4693	2.6301	1.485	1.9218	2.371
ZNF167	2.0802	1.1919	1.9753	2.8158	1.0744	2.5694	2.4446	3.5605	1.0235	0.9315	2.2353	2.3044
ZNF169	2.6473	1.8993	2.7602	1.6355	1.9353	2.3882	1.3706	2.1125	1.999	0.9785	1.6814	2.8284
ZNF16	3.1307	4.1639	4.6805	4.0464	3.6198	3.6282	3.7089	4.3622	2.8555	3.5804	2.9631	4.8171
ZNF174	3.4197	3.2022	3.6568	3.4186	3.6433	4.1228	3.8286	4.7593	4.3214	2.8925	4.2962	3.6846
ZNF175	1.4356	1.8812	2.3602	2.4546	1.585	3.0329	2.1628	2.3241	1.8599	1.3256	1.8414	2.863
ZNF177	1.7759	1.1288	1.7066	3.2092	2.0941	4.7903	2.4741	3.4491	1.3133	0.8487	1.806	2.4617
ZNF17	1.7195	1.9319	2.2063	1.5586	1.42	3.0648	1.9625	2.7017	2.2932	2.3031	3.0334	2.4319
ZNF180	2.6095	2.1736	2.3224	1.8095	2.8011	3.2781	2.0475	3.668	1.8432	1.5603	2.3207	2.9956
ZNF181	3.5307	2.1002	2.7534	2.2397	1.4348	4.0507	2.1187	2.9882	2.0233	1.5697	2.2696	3.1607
ZNF182	2.0672	2.0151	2.1666	2.3011	2.1509	3.0623	2.8269	1.7665	2.0044	0.4236	1.5472	2.5061
ZNF184	2.0737	2.3964	2.1671	2.7805	2.6257	3.8198	2.273	3.3106	2.6079	2.3358	2.4645	3.6351
ZNF185	4.0448	4.8361	6.7477	4.6595	4.1452	5.5407	5.8079	4.7955	5.1457	4.7451	4.2538	5.5032
ZNF187	3.2607	4.0001	3.9398	4.1167	3.0613	4.8031	3.2992	5.1033	3.7655	3.3088	3.405	4.4581
ZNF189	2.8171	2.5738	4.3216	2.5789	3.9315	3.5376	2.7681	3.0328	3.6836	1.7084	2.9507	3.876
ZNF18	2.275	2.0686	2.3218	2.0972	2.3159	3.005	2.3633	3.0116	2.3915	2.0778	2.8344	2.5002
ZNF192	2.406	2.9459	3.2762	3.074	2.2672	4.7693	2.4804	4.9593	2.6391	1.804	2.4873	4.1864
ZNF193	2.7577	2.859	2.9214	3.7628	2.436	4.1163	1.9176	4.7577	3.5023	3.0174	3.6436	4.1217
ZNF195	4.5674	3.4031	3.844	4.2443	3.89	4.6224	4.2712	4.475	2.7554	2.4777	3.7208	4.9068
ZNF197	2.7459	2.3658	3.3672	3.3533	2.3292	3.7439	3.534	3.7193	1.9971	1.4145	2.5562	3.6492
ZNF19	2.4101	2.2731	1.5609	1.639	1.687	3.1366	2.8089	2.8676	1.9775	0.8107	1.7134	1.512
ZNF200	2.3288	2.1318	3.0872	2.7733	2.8095	3.9452	2.3316	3.5906	3.1696	1.1287	2.2673	2.2595
ZNF202	2.1783	2.8271	3.8166	3.0136	2.5936	2.363	3.207	3.0703	1.8456	2.3475	2.9818	3.4623
ZNF204P	1.1222	0.9181	2.2571	2.8573	1.0237	3.4732	1.2106	2.712	2.4606	0.8536	1.2053	1.8679
ZNF205	4.1613	4.0168	4.1118	4.2734	4.0176	4.8689	4.8828	5.3655	4.4228	3.5794	5.0848	5.0053
ZNF207	6.8438	6.4369	6.5452	6.7509	6.8421	7.4882	6.4576	6.9204	6.4746	5.6558	6.7759	6.896
ZNF208	2.7966	1.373	0.196	0	1.9708	2.8116	2.632	4.2045	2.575	0.2242	0	4.627
ZNF20	1.6562	2.9626	3.3257	3.5049	2.2925	4.2138	3.2973	3.6788	1.6109	1.959	2.2937	2.6072
ZNF211	1.6548	2.0408	2.1685	2.4308	1.6136	3.6663	2.0081	2.8403	2.8767	2.0985	3.427	2.8894
ZNF212	3.4447	3.2665	3.9953	3.9478	3.3684	4.8663	3.6708	4.1554	3.3869	2.661	3.6744	3.6469
ZNF213	4.2244	4.2441	4.1409	3.9628	4.8102	5.3257	4.5666	5.2573	4.211	3.3267	4.6768	4.8035
ZNF214	1.4719	0.7751	1.2585	1.6797	1.427	2.6349	2.3263	1.8224	0.7549	0.3144	0.6612	1.7733
ZNF215	0.1354	0.4651	0.3991	0.5262	0.0933	0.0956	0.0661	0.5024	0.0262	0	0.0545	0.5832
ZNF217	5.0402	5.4662	6.1398	4.7508	5.4868	5.0728	5.431	4.9084	4.5705	3.9612	3.1601	6.1967
ZNF219	3.5084	5.1235	4.396	4.0487	4.6441	6.3353	6.1937	6.6724	5.399	4.2579	4.9527	6.881
ZNF221	0.3671	0.1247	0.2123	0.1854	0.1305	1.2388	0.3371	1.2526	0.4324	0.0232	0.3772	0.5778
ZNF222	1.6123	1.1785	1.5648	0.7556	0.9808	2.1581	0.7634	2.2316	1.1761	0.6592	1.6926	1.2261
ZNF223	1.735	1.5786	1.8209	1.117	1.1418	2.799	0.935	2.6846	1.6824	0.3281	1.0505	1.9914
ZNF224	2.0061	2.2632	2.3056	0.8989	1.1081	1.5225	0.6226	2.3069	1.7737	0.676	1.3666	2.0618
ZNF225	1.4394	1.044	1.137	0.7509	0.5915	1.7822	0.8755	1.851	1.1394	0.4806	1.3061	1.3357
ZNF226	3.2322	2.7065	2.2895	1.783	2.2199	3.6668	2.14	3.5505	3.4002	2.7585	4.664	3.0689
ZNF227	3.0705	2.1969	2.1974	1.7156	1.9422	4.091	2.1744	3.836	2.2199	1.6091	2.989	3.3092
ZNF229	2.34	1.5072	1.785	1.7553	2.3652	3.2829	1.6501	3.4144	1.871	0.2405	2.3889	2.3615
ZNF22	5.1549	4.6136	5.3154	5.7995	4.588	6.0261	5.4244	4.1696	3.8976	3.6205	4.8055	5.7599
ZNF230	1.4495	1.356	1.398	0.9809	1.0179	2.0293	0.7677	1.7948	1.3271	0.8771	1.3944	1.5755
ZNF232	2.1651	1.8023	2.6497	3.2639	2.5291	3.7809	2.5133	3.9121	2.4897	2.2235	3.5479	2.6018
ZNF233	1.3331	1.685	1.0141	0.2081	0.6278	2.179	0.745	1.6976	0.7048	0.5935	1.4068	1.1658
ZNF234	1.9506	1.5509	1.3751	1.0405	0.8662	2.0058	0.9644	2.2003	1.184	0.6391	1.5975	1.7693
ZNF235	1.8979	1.6243	1.4882	1.2748	1.0512	2.2242	1.1663	2.7306	1.3727	1.1775	2.2889	1.8383
ZNF236	1.4104	1.8731	2.0851	1.1892	1.5747	2.7236	1.8393	2.8226	1.6657	0.6002	1.8492	2.3466
ZNF238	1.6914	2.7524	2.5251	2.8048	1.8644	1.7342	2.71	1.1212	3.0792	1.7216	1.49	3.2971
ZNF239	3.5915	2.9624	3.1214	4.0911	2.8878	4.1688	3.7813	3.4957	2.4442	1.7718	3.3696	4.299
ZNF23	2.9185	2.3059	1.9684	2.2704	1.8662	3.7185	3.0361	2.9639	1.9287	0.5876	2.5118	2.1504
ZNF248	2.612	2.9549	3.3383	2.9262	2.4398	4.4771	3.2128	3.3018	2.6764	1.3495	3.4488	3.3102
ZNF24	4.6824	3.976	4.5715	3.642	4.4774	5.4089	3.7337	4.5602	3.9932	3.0058	4.215	4.611
ZNF250	2.2637	3.0012	3.6313	2.7164	2.9927	2.5213	2.698	2.4927	1.471	1.9839	2.0951	3.5156
ZNF251	2.9953	3.9744	5.0874	3.614	4.086	4.2004	4.5673	4.0342	3.3736	3.0425	3.5665	4.6171
ZNF252	3.1369	4.275	4.7498	3.8405	3.8229	3.4802	3.6915	3.4117	2.41	3.042	2.7839	5.1272
ZNF253	2.7998	3.0676	3.2437	3.8635	3.3792	5.2899	4.578	5.1875	3.6058	2.1352	2.2965	3.8848
ZNF254	2.688	2.6239	3.208	2.7726	2.6518	4.0922	2.8223	3.6332	1.7762	1.9114	2.5224	3.4339
ZNF256	1.7896	2.5617	2.518	2.6311	2.14	4.0412	2.0558	4.1298	2.3696	1.9379	3.9614	3.6198
ZNF257	2.331	0.8504	1.8159	2.3983	1.6352	2.6028	1.228	0.0873	1.7176	0.3873	0.066	3.4872
ZNF259	5.1246	5.1843	4.9809	5.2131	5.5389	6.6409	5.3166	5.1936	3.7837	5.0382	5.1024	5.9468
ZNF25	1.6636	2.5072	1.5242	1.3724	1.563	3.3301	2.8273	1.8231	2.1575	0.6628	2.1568	2.0848
ZNF260	3.6125	3.0851	4.1018	3.3023	2.8115	4.7666	2.8459	4.1149	2.6937	1.7045	3.5966	3.7778
ZNF263	3.9816	3.6643	4.3987	3.993	4.6617	5.4227	4.8339	5.217	4.0155	2.4449	4.3156	4.6992
ZNF264	1.5644	2.4507	2.3264	1.9156	1.3112	3.2776	2.039	2.441	1.6211	1.6672	1.5994	2.8326
ZNF266	3.2888	2.8251	4.2425	4.0877	3.292	5.9639	4.0411	4.8167	3.1065	2.4083	3.8121	4.0581
ZNF267	2.8092	2.6845	2.329	2.4229	2.9595	3.5173	2.8777	2.8516	2.2155	1.8162	1.6699	3.3029
ZNF268	2.7679	2.3261	2.9949	2.9285	2.8976	4.1128	3.2312	4.8218	3.1856	0.6332	2.2973	2.8056
ZNF26	2.6096	2.0907	2.5466	2.4309	2.6973	3.9153	3.3729	3.8912	2.7844	0.9126	2.8205	2.1432
ZNF271	3.9145	3.1486	3.7068	2.9107	3.3272	4.4191	2.9128	3.2256	2.9262	1.8739	3.1329	3.3428
ZNF273	2.2739	1.7851	2.3994	3.9333	2.894	5.5286	3.4871	3.4201	1.868	2.0857	3.2981	3.9588
ZNF274	3.0736	3.3091	3.2047	3.6054	3.3165	4.6598	2.9316	4.9733	4.5383	3.2824	4.0856	4.1673
ZNF275	2.9615	3.396	4.089	4.1285	3.7361	5.5564	4.0588	4.3736	3.2723	1.8925	3.2143	3.7932
ZNF276	3.537	3.3237	2.0641	2.8484	2.184	3.6031	3.9922	3.8502	3.456	2.2893	3.8397	2.7824
ZNF277	2.9629	4.3918	3.0971	4.1365	3.4949	4.6586	4.2354	3.773	3.1565	2.894	3.4264	4.4479
ZNF280A	0.4759	0.3413	0.6974	1.2209	0.3219	0.0403	0.0439	0.3774	0.3557	0.0365	0.0635	0
ZNF280B	1.388	1.7967	2.551	2.151	0.1743	1.822	1.3052	1.5789	1.7118	0.6421	1.2198	1.9388
ZNF280C	1.5621	1.778	2.3752	1.4032	1.8478	3.2342	2.1234	1.8529	1.4752	0.7759	1.2844	1.1958
ZNF280D	3.8648	3.6799	3.884	3.6976	3.9103	4.5837	3.4437	3.7439	3.7919	2.5689	3.749	3.7598
ZNF281	2.4189	2.9113	3.0841	3.0335	2.5558	4.7785	2.9031	3.2659	2.3906	1.1491	2.6688	3.5784
ZNF282	4.8554	4.6548	5.0653	4.9725	4.9014	6.1056	5.1139	6.0499	4.7619	3.9891	4.9281	5.3777
ZNF283	1.7208	0.8148	1.0086	0.5049	0.7455	1.2508	0.4871	2.1165	0.7137	0.4346	1.0724	1.1821
ZNF284	1.0979	0.5375	0.9321	0.4278	0.2439	1.1898	0.4104	1.5103	0.5843	0.1169	0.8822	1.1923
ZNF285	2.4825	2.0539	1.2762	1.4622	1.1774	2.8183	1.5953	2.9006	1.4562	0.6116	2.0064	1.9956
ZNF286A	1.4302	1.4891	2.2767	2.5713	1.8257	3.958	2.5028	3.4732	1.934	1.1484	2.9819	2.6575
ZNF286B	0.3362	0.1795	0.1801	1.2311	0.2903	1.1226	0.3279	1.161	0.1469	0.0188	1.1123	0.5018
ZNF287	0.8331	1.2085	0.997	1.4159	0.8522	2.0922	1.5132	1.5853	0.8248	0.9367	1.8878	1.0957
ZNF28	1.7488	2.174	2.7752	2.643	2.7394	2.7075	1.9437	3.4555	2.0066	1.9424	1.9734	2.9715
ZNF292	1.8303	2.2906	3.3896	2.5578	2.8912	3.7813	2.5584	3.0758	2.4502	0.9878	2.0847	2.0336
ZNF295	2.3311	1.913	2.0174	1.9348	1.4977	3.8895	2.114	2.0782	2.2122	1.4963	1.7137	2.0208
ZNF296	3.8346	2.5137	2.0987	3.0955	2.2593	3.1393	1.4201	3.1405	2.2192	2.8741	2.916	2.9307
ZNF2	1.9476	2.0211	2.3186	2.701	1.6071	2.6949	2.4166	2.616	1.7545	1.6171	2.134	2.2511
ZNF300	3.1032	1.1283	1.6107	2.9727	2.8449	0.3299	2.451	3.8229	1.6454	0.352	0.6658	3.4576
ZNF302	4.7548	3.3898	4.2442	3.346	3.3336	5.639	3.4148	5.0686	3.3061	2.6497	3.1716	4.3513
ZNF304	2.0209	2.8822	2.9117	2.5203	1.9579	3.5875	2.3654	3.2231	2.6319	1.9891	3.0762	3.3869
ZNF30	1.9296	1.1321	1.8781	1.2623	0.4213	3.106	1.4367	2.2666	1.5648	0.8674	2.1008	1.9487
ZNF311	1.0594	1.4779	1.4566	2.5439	1.6018	2.6645	1.102	2.6109	1.1093	1.2278	1.9179	2.3666
ZNF317	4.045	3.5152	3.7727	4.4309	4.2704	5.635	5.2482	5.25	2.6779	2.9243	3.6545	4.86
ZNF318	2.458	2.938	3.3791	2.9699	3.0233	3.6858	2.4009	4.0504	3.2055	1.8006	3.651	3.7115
ZNF319	2.1753	3.3734	2.645	2.6447	2.4594	4.5083	3.5471	4.8799	3.5784	2.3603	4.0204	3.1634
ZNF320	2.3043	2.8752	2.8068	3.3334	2.1749	3.4908	2.0266	4.8967	2.6149	1.8875	1.8209	2.9183
ZNF321	1.0521	2.0216	2.2272	2.1411	1.3672	2.3519	1.0011	3.3539	1.9662	1.5086	1.6047	2.4124
ZNF322A	3.4564	3.7023	4.0952	4.4335	3.5901	4.7916	3.3161	5.341	3.9234	2.8318	3.6838	4.2789
ZNF322B	0.4255	0.4246	0.2545	0.6988	0.4835	0.907	0.1694	0.3955	0.3426	0.1763	0	0.44
ZNF323	1.9314	2.1724	2.7663	3.8471	2.9488	3.8974	2.1981	3.1876	2.9618	2.2413	2.8258	2.8893
ZNF324B	1.2497	1.6087	1.8752	1.5105	1.381	2.4573	1.3423	2.9897	2.4693	1.7058	3.307	2.3645
ZNF324	1.8301	2.3032	2.6151	2.2929	1.9589	3.4198	2.0275	3.5576	3.1231	2.1373	3.8875	3.086
ZNF326	4.0336	3.4546	3.9517	4.4842	4.2179	4.7371	3.6174	2.3973	3.0427	2.214	3.4287	4.2082
ZNF329	1.9188	2.5403	2.5317	2.5567	2.1869	3.9726	2.5666	4.0404	2.9026	1.6737	3.7384	3.2704
ZNF32	5.3247	5.8083	5.6596	6.2899	5.0859	6.6416	5.6388	5.8012	5.606	5.1152	6.356	5.8623
ZNF330	4.3638	3.7109	5.2128	4.6047	4.7341	4.3991	5.2465	3.8171	4.3037	3.9354	4.1438	3.9149
ZNF331	3.4708	2.2323	3.2506	3.262	2.2987	3.8965	3.1469	3.3307	2.6691	1.3853	2.6406	3.0232
ZNF333	3.3465	2.8218	2.7836	2.9536	2.3748	4.2069	3.8548	3.7235	1.8039	1.4857	2.0454	3.0772
ZNF334	2.7367	0.6242	2.5119	3.9658	2.7392	4.8558	3.9642	3.5632	2.3698	1.3609	2.8021	2.5956
ZNF335	4.1488	3.3295	3.4481	4.1138	3.4468	4.5975	3.4306	4.5391	3.8858	2.7787	4.0639	3.4194
ZNF337	2.8031	3.1367	3.2526	4.056	2.8135	4.5465	2.4102	3.9318	3.2252	1.8061	3.6316	3.5925
ZNF33A	3.4985	3.9186	4.4101	3.5256	3.5729	4.8778	4.6811	3.0722	3.3688	2.3049	2.9466	4.3459
ZNF33B	3.5165	3.0138	3.9233	3.276	2.9765	5.1901	4.0573	3.8341	2.6822	2.421	2.586	3.8959
ZNF341	2.5701	3.5394	2.6806	2.9076	2.2674	2.9143	2.4742	3.1561	3.0513	2.5763	2.8581	2.7021
ZNF343	2.7227	2.2989	3.503	4.054	2.425	3.5578	4.5	2.9129	2.4069	1.6455	3.1327	3.1816
ZNF345	2.8488	2.0646	2.8319	2.5851	1.6266	3.6707	1.7923	2.8922	2.2986	1.5494	1.8995	2.3073
ZNF346	3.0724	2.7201	3.8294	2.5859	3.802	4.3656	2.927	4.1367	3.2139	2.5401	3.8283	3.8255
